Selection treatment,Line,Maternal age,Maternal ID,Emergence success
Long-life,BlackLong,3,BlackLong6,1
Long-life,BlackLong,3,BlackLong6,1
Long-life,BlackLong,3,BlackLong6,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,0
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong7,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong8,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong9,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong10,1
Long-life,BlackLong,3,BlackLong11,0
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong11,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong12,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong13,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong14,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong15,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong16,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong17,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong18,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong19,0
Long-life,BlackLong,3,BlackLong19,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlackLong,3,BlackLong20,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong1,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong2,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,0
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong3,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong4,0
Long-life,BlueLong,3,BlueLong4,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong5,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong6,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong7,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong8,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong9,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong10,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,0
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong11,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong12,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong13,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,0
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong14,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong15,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong16,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong17,1
Long-life,BlueLong,3,BlueLong18,1
Long-life,BlueLong,3,BlueLong18,1
Long-life,BlueLong,3,BlueLong18,1
Long-life,BlueLong,3,BlueLong18,1
Long-life,BlueLong,3,BlueLong18,1
Long-life,BlueLong,3,BlueLong18,1
Long-life,BlueLong,3,BlueLong18,1
Long-life,BlueLong,3,BlueLong18,0
Long-life,BlueLong,3,BlueLong18,1
Long-life,BlueLong,3,BlueLong18,1
Long-life,BlueLong,3,BlueLong18,1
Long-life,BlueLong,3,BlueLong18,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong19,1
Long-life,BlueLong,3,BlueLong20,1
Long-life,BlueLong,3,BlueLong20,1
Long-life,BlueLong,3,BlueLong20,1
