Selection treatment,Line,Maternal age,Maternal.ID,Sex,Development time,Lifespan
Long-life,RedLong,1,RedLong3,M,21,25
Long-life,RedLong,1,RedLong3,M,21,27
Long-life,RedLong,1,RedLong3,F,21,27
Long-life,RedLong,1,RedLong3,M,20,25
Long-life,RedLong,1,RedLong3,M,21,22
Long-life,RedLong,1,RedLong3,M,22,16
Long-life,RedLong,1,RedLong3,M,21,27
Long-life,RedLong,1,RedLong3,M,21,18
Long-life,RedLong,1,RedLong3,M,21,24
Long-life,RedLong,1,RedLong3,F,22,29
Long-life,RedLong,1,RedLong3,F,23,26
Long-life,RedLong,1,RedLong3,M,21,21
Long-life,RedLong,1,RedLong3,M,21,22
Long-life,RedLong,1,RedLong3,M,22,24
Long-life,RedLong,1,RedLong3,M,21,17
Long-life,RedLong,1,RedLong3,F,21,27
Long-life,RedLong,1,RedLong3,M,21,22
Long-life,RedLong,1,RedLong3,M,21,23
Long-life,RedLong,1,RedLong3,F,21,35
Long-life,RedLong,1,RedLong3,F,23,30
Long-life,RedLong,1,RedLong3,F,22,33
Long-life,RedLong,1,RedLong3,M,21,21
Long-life,RedLong,1,RedLong3,F,22,34
Long-life,RedLong,1,RedLong3,F,21,34
Long-life,RedLong,1,RedLong3,M,21,17
Long-life,RedLong,1,RedLong3,M,20,22
Long-life,RedLong,1,RedLong3,F,23,30
Long-life,RedLong,1,RedLong3,F,20,30
Long-life,RedLong,1,RedLong3,F,22,30
Long-life,RedLong,1,RedLong3,M,21,21
Long-life,RedLong,1,RedLong3,M,21,27
Long-life,RedLong,1,RedLong3,M,21,32
Long-life,RedLong,1,RedLong3,F,22,28
Long-life,RedLong,1,RedLong3,M,21,27
Long-life,RedLong,1,RedLong3,M,23,17
Long-life,RedLong,1,RedLong3,F,22,28
Long-life,RedLong,1,RedLong3,M,21,23
Long-life,RedLong,1,RedLong3,M,21,26
Long-life,RedLong,1,RedLong4,F,23,32
Long-life,RedLong,1,RedLong4,F,24,33
Long-life,RedLong,1,RedLong4,M,23,22
Long-life,RedLong,1,RedLong4,M,21,20
Long-life,RedLong,1,RedLong4,F,22,30
Long-life,RedLong,1,RedLong4,F,24,34
Long-life,RedLong,1,RedLong4,F,21,30
Long-life,RedLong,1,RedLong4,F,21,34
Long-life,RedLong,1,RedLong4,M,22,20
Long-life,RedLong,1,RedLong4,F,22,35
Long-life,RedLong,1,RedLong4,F,21,31
Long-life,RedLong,1,RedLong4,M,21,22
Long-life,RedLong,1,RedLong4,F,24,36
Long-life,RedLong,1,RedLong4,F,22,34
Long-life,RedLong,1,RedLong4,M,22,16
Long-life,RedLong,1,RedLong4,M,24,26
Long-life,RedLong,1,RedLong4,M,21,16
Long-life,RedLong,1,RedLong4,M,22,20
Long-life,RedLong,1,RedLong4,M,23,26
Long-life,RedLong,1,RedLong4,F,22,32
Long-life,RedLong,1,RedLong4,F,24,32
Long-life,RedLong,1,RedLong4,F,24,29
Long-life,RedLong,1,RedLong4,F,23,33
Long-life,RedLong,1,RedLong4,M,21,14
Long-life,RedLong,1,RedLong4,M,21,25
Long-life,RedLong,1,RedLong4,F,22,32
Long-life,RedLong,1,RedLong4,M,22,21
Long-life,RedLong,1,RedLong4,F,25,28
Long-life,RedLong,1,RedLong4,M,21,19
Long-life,RedLong,1,RedLong4,F,22,23
Long-life,RedLong,1,RedLong4,M,21,21
Long-life,RedLong,1,RedLong4,M,22,24
Long-life,RedLong,1,RedLong4,F,25,31
Long-life,RedLong,1,RedLong4,M,23,22
Long-life,RedLong,1,RedLong4,M,23,22
Long-life,RedLong,1,RedLong4,F,21,25
Long-life,RedLong,1,RedLong4,F,22,27
Long-life,RedLong,1,RedLong4,M,21,21
Long-life,RedLong,1,RedLong4,M,23,17
Long-life,RedLong,1,RedLong4,F,23,31
Long-life,RedLong,1,RedLong4,F,23,28
Long-life,RedLong,1,RedLong4,F,22,30
Long-life,RedLong,1,RedLong4,M,22,23
Long-life,RedLong,1,RedLong4,M,21,26
Long-life,RedLong,1,RedLong4,M,23,17
Long-life,RedLong,1,RedLong4,M,22,21
Long-life,RedLong,1,RedLong4,M,23,29
Long-life,RedLong,1,RedLong4,F,22,27
Long-life,RedLong,1,RedLong4,M,22,22
Long-life,RedLong,1,RedLong4,M,26,22
Long-life,RedLong,1,RedLong4,F,22,33
Long-life,RedLong,1,RedLong4,M,22,22
Long-life,RedLong,1,RedLong4,M,22,15
Long-life,RedLong,1,RedLong5,M,23,23
Long-life,RedLong,1,RedLong5,F,25,36
Long-life,RedLong,1,RedLong5,F,23,27
Long-life,RedLong,1,RedLong5,F,23,32
Long-life,RedLong,1,RedLong5,M,21,29
Long-life,RedLong,1,RedLong5,F,23,31
Long-life,RedLong,1,RedLong5,F,23,28
Long-life,RedLong,1,RedLong5,M,23,20
Long-life,RedLong,1,RedLong5,M,21,22
Long-life,RedLong,1,RedLong5,F,22,29
Long-life,RedLong,1,RedLong5,F,25,36
Long-life,RedLong,1,RedLong5,M,21,41
Long-life,RedLong,1,RedLong5,F,22,30
Long-life,RedLong,1,RedLong5,F,23,26
Long-life,RedLong,1,RedLong5,F,25,26
Long-life,RedLong,1,RedLong5,F,23,33
Long-life,RedLong,1,RedLong5,M,24,27
Long-life,RedLong,1,RedLong5,F,21,34
Long-life,RedLong,1,RedLong5,F,22,26
Long-life,RedLong,1,RedLong5,F,23,32
Long-life,RedLong,1,RedLong5,F,23,33
Long-life,RedLong,1,RedLong5,F,22,31
Long-life,RedLong,1,RedLong5,M,21,22
Long-life,RedLong,1,RedLong5,F,21,31
Long-life,RedLong,1,RedLong5,F,23,31
Long-life,RedLong,1,RedLong5,F,23,33
Long-life,RedLong,1,RedLong5,F,23,33
Long-life,RedLong,1,RedLong5,M,22,22
Long-life,RedLong,1,RedLong5,M,24,20
Long-life,RedLong,1,RedLong5,M,24,24
Long-life,RedLong,1,RedLong5,M,23,21
Long-life,RedLong,1,RedLong5,F,21,12
Long-life,RedLong,1,RedLong5,M,22,27
Long-life,RedLong,1,RedLong5,M,21,24
Long-life,RedLong,1,RedLong5,M,24,21
Long-life,RedLong,1,RedLong5,M,22,23
Long-life,RedLong,1,RedLong5,M,22,26
Long-life,RedLong,1,RedLong6,F,22,28
Long-life,RedLong,1,RedLong6,F,22,28
Long-life,RedLong,1,RedLong6,M,22,20
Long-life,RedLong,1,RedLong6,F,21,31
Long-life,RedLong,1,RedLong6,M,22,20
Long-life,RedLong,1,RedLong6,M,21,18
Long-life,RedLong,1,RedLong6,F,22,26
Long-life,RedLong,1,RedLong6,F,21,36
Long-life,RedLong,1,RedLong6,F,21,32
Long-life,RedLong,1,RedLong6,M,20,21
Long-life,RedLong,1,RedLong6,F,23,22
Long-life,RedLong,1,RedLong6,F,22,27
Long-life,RedLong,1,RedLong6,M,23,19
Long-life,RedLong,1,RedLong6,F,22,25
Long-life,RedLong,1,RedLong6,M,21,25
Long-life,RedLong,1,RedLong6,M,23,15
Long-life,RedLong,1,RedLong6,M,21,19
Long-life,RedLong,1,RedLong6,F,22,28
Long-life,RedLong,1,RedLong6,F,22,27
Long-life,RedLong,1,RedLong6,F,21,26
Long-life,RedLong,1,RedLong6,F,24,25
Long-life,RedLong,1,RedLong6,F,21,28
Long-life,RedLong,1,RedLong6,F,21,23
Long-life,RedLong,1,RedLong6,M,21,18
Long-life,RedLong,1,RedLong6,F,21,23
Long-life,RedLong,1,RedLong6,M,23,21
Long-life,RedLong,1,RedLong6,F,23,24
Long-life,RedLong,1,RedLong6,M,23,20
Long-life,RedLong,1,RedLong6,F,21,27
Long-life,RedLong,1,RedLong6,M,21,16
Long-life,RedLong,1,RedLong6,F,22,32
Long-life,RedLong,1,RedLong6,F,22,32
Long-life,RedLong,1,RedLong6,F,22,30
Long-life,RedLong,1,RedLong6,F,21,28
Long-life,RedLong,1,RedLong6,F,21,35
Long-life,RedLong,1,RedLong6,F,21,27
Long-life,RedLong,1,RedLong6,F,21,31
Long-life,RedLong,1,RedLong6,F,22,24
Long-life,RedLong,1,RedLong6,M,21,13
Long-life,RedLong,1,RedLong6,M,21,16
Long-life,RedLong,1,RedLong6,F,21,27
Long-life,RedLong,1,RedLong6,M,21,16
Long-life,RedLong,1,RedLong6,M,21,19
Long-life,RedLong,1,RedLong6,F,21,23
Long-life,RedLong,1,RedLong6,M,21,21
Long-life,RedLong,1,RedLong7,M,21,17
Long-life,RedLong,1,RedLong7,M,22,22
Long-life,RedLong,1,RedLong7,F,22,35
Long-life,RedLong,1,RedLong7,F,26,26
Long-life,RedLong,1,RedLong7,M,22,23
Long-life,RedLong,1,RedLong7,M,21,21
Long-life,RedLong,1,RedLong7,M,28,21
Long-life,RedLong,1,RedLong7,F,23,35
Long-life,RedLong,1,RedLong7,F,23,31
Long-life,RedLong,1,RedLong7,F,21,33
Long-life,RedLong,1,RedLong7,F,21,47
Long-life,RedLong,1,RedLong7,F,21,39
Long-life,RedLong,1,RedLong7,F,22,31
Long-life,RedLong,1,RedLong7,F,21,29
Long-life,RedLong,1,RedLong7,F,23,40
Long-life,RedLong,1,RedLong7,M,21,20
Long-life,RedLong,1,RedLong7,F,21,27
Long-life,RedLong,1,RedLong7,F,21,28
Long-life,RedLong,1,RedLong7,F,22,43
Long-life,RedLong,1,RedLong7,F,22,26
Long-life,RedLong,1,RedLong7,F,22,24
Long-life,RedLong,1,RedLong7,M,21,18
Long-life,RedLong,1,RedLong7,F,22,34
Long-life,RedLong,1,RedLong7,M,21,21
Long-life,RedLong,1,RedLong7,M,21,19
Long-life,RedLong,1,RedLong7,M,21,27
Long-life,RedLong,1,RedLong7,M,22,22
Long-life,RedLong,1,RedLong7,F,23,27
Long-life,RedLong,1,RedLong7,F,22,41
Long-life,RedLong,1,RedLong7,M,21,27
Long-life,RedLong,1,RedLong7,M,23,19
Long-life,RedLong,1,RedLong7,F,23,40
Long-life,RedLong,1,RedLong7,M,26,17
Long-life,RedLong,1,RedLong7,F,21,27
Long-life,RedLong,1,RedLong7,F,21,36
Long-life,RedLong,1,RedLong7,F,23,39
Long-life,RedLong,1,RedLong7,F,21,25
Long-life,RedLong,1,RedLong7,M,22,20
Long-life,RedLong,1,RedLong7,F,21,37
Long-life,RedLong,1,RedLong7,F,21,23
Long-life,RedLong,1,RedLong7,F,23,34
Long-life,RedLong,1,RedLong7,M,22,21
Long-life,RedLong,1,RedLong7,F,22,37
Long-life,RedLong,1,RedLong7,F,22,27
Long-life,RedLong,1,RedLong7,M,21,22
Long-life,RedLong,1,RedLong7,F,21,38
Long-life,RedLong,1,RedLong8,M,22,24
Long-life,RedLong,1,RedLong8,M,23,22
Long-life,RedLong,1,RedLong8,M,21,15
Long-life,RedLong,1,RedLong8,F,22,25
Long-life,RedLong,1,RedLong8,M,21,21
Long-life,RedLong,1,RedLong8,M,23,24
Long-life,RedLong,1,RedLong8,M,21,23
Long-life,RedLong,1,RedLong8,F,21,28
Long-life,RedLong,1,RedLong8,M,22,22
Long-life,RedLong,1,RedLong8,M,22,27
Long-life,RedLong,1,RedLong8,F,22,35
Long-life,RedLong,1,RedLong8,F,21,34
Long-life,RedLong,1,RedLong8,F,22,36
Long-life,RedLong,1,RedLong8,F,22,23
Long-life,RedLong,1,RedLong8,F,23,32
Long-life,RedLong,1,RedLong8,F,22,34
Long-life,RedLong,1,RedLong8,M,22,22
Long-life,RedLong,1,RedLong8,M,21,21
Long-life,RedLong,1,RedLong8,M,21,23
Long-life,RedLong,1,RedLong8,F,23,33
Long-life,RedLong,1,RedLong8,F,21,27
Long-life,RedLong,1,RedLong8,M,23,17
Long-life,RedLong,1,RedLong8,F,22,35
Long-life,RedLong,1,RedLong8,M,21,28
Long-life,RedLong,1,RedLong8,F,22,22
Long-life,RedLong,1,RedLong8,M,22,23
Long-life,RedLong,1,RedLong8,M,24,23
Long-life,RedLong,1,RedLong8,M,22,25
Long-life,RedLong,1,RedLong8,F,21,34
Long-life,RedLong,1,RedLong8,F,23,24
Long-life,RedLong,1,RedLong8,F,21,28
Long-life,RedLong,1,RedLong8,F,21,32
Long-life,RedLong,1,RedLong8,F,23,34
Long-life,RedLong,1,RedLong8,F,21,23
Long-life,RedLong,1,RedLong9,M,21,16
Long-life,RedLong,1,RedLong9,F,21,23
Long-life,RedLong,1,RedLong9,M,21,24
Long-life,RedLong,1,RedLong9,F,21,33
Long-life,RedLong,1,RedLong9,M,20,17
Long-life,RedLong,1,RedLong9,F,21,29
Long-life,RedLong,1,RedLong9,F,21,31
Long-life,RedLong,1,RedLong9,F,23,33
Long-life,RedLong,1,RedLong9,F,22,34
Long-life,RedLong,1,RedLong9,F,22,38
Long-life,RedLong,1,RedLong9,M,26,19
Long-life,RedLong,1,RedLong9,F,23,32
Long-life,RedLong,1,RedLong9,F,23,33
Long-life,RedLong,1,RedLong9,M,22,23
Long-life,RedLong,1,RedLong9,M,20,20
Long-life,RedLong,1,RedLong9,F,21,30
Long-life,RedLong,1,RedLong9,F,22,30
Long-life,RedLong,1,RedLong9,F,21,34
Long-life,RedLong,1,RedLong9,M,21,18
Long-life,RedLong,1,RedLong9,F,24,26
Long-life,RedLong,1,RedLong9,M,21,18
Long-life,RedLong,1,RedLong9,M,21,17
Long-life,RedLong,1,RedLong9,F,21,29
Long-life,RedLong,1,RedLong9,M,20,19
Long-life,RedLong,1,RedLong9,M,22,23
Long-life,RedLong,1,RedLong9,M,21,19
Long-life,RedLong,1,RedLong9,F,21,27
Long-life,RedLong,1,RedLong9,M,22,20
Long-life,RedLong,1,RedLong9,M,23,18
Long-life,RedLong,1,RedLong9,M,20,19
Long-life,RedLong,1,RedLong9,F,23,31
Long-life,RedLong,1,RedLong9,F,21,26
Long-life,RedLong,1,RedLong9,F,21,35
Long-life,RedLong,1,RedLong9,M,21,15
Long-life,RedLong,1,RedLong9,F,22,27
Long-life,RedLong,1,RedLong9,M,20,21
Long-life,RedLong,1,RedLong9,M,22,22
Long-life,RedLong,1,RedLong9,M,21,27
Long-life,RedLong,1,RedLong9,F,20,29
Long-life,RedLong,1,RedLong9,M,21,15
Long-life,RedLong,1,RedLong9,M,22,16
Long-life,RedLong,1,RedLong10,F,24,32
Long-life,RedLong,1,RedLong10,M,22,22
Long-life,RedLong,1,RedLong10,M,23,25
Long-life,RedLong,1,RedLong10,M,22,22
Long-life,RedLong,1,RedLong10,M,21,25
Long-life,RedLong,1,RedLong10,F,23,26
Long-life,RedLong,1,RedLong10,M,21,22
Long-life,RedLong,1,RedLong10,M,22,19
Long-life,RedLong,1,RedLong10,M,23,28
Long-life,RedLong,1,RedLong10,M,22,18
Long-life,RedLong,1,RedLong10,M,21,27
Long-life,RedLong,1,RedLong10,M,21,27
Long-life,RedLong,1,RedLong10,F,23,36
Long-life,RedLong,1,RedLong10,M,23,22
Long-life,RedLong,1,RedLong10,M,22,23
Long-life,RedLong,1,RedLong10,M,22,19
Long-life,RedLong,1,RedLong10,F,23,19
Long-life,RedLong,1,RedLong10,M,22,19
Long-life,RedLong,1,RedLong10,F,21,28
Long-life,RedLong,1,RedLong10,F,23,36
Long-life,RedLong,1,RedLong10,M,22,22
Long-life,RedLong,1,RedLong10,F,23,36
Long-life,RedLong,1,RedLong10,F,22,34
Long-life,RedLong,1,RedLong10,M,22,23
Long-life,RedLong,1,RedLong10,M,22,24
Long-life,RedLong,1,RedLong10,M,21,28
Long-life,RedLong,1,RedLong10,M,23,21
Long-life,RedLong,1,RedLong10,F,23,31
Long-life,RedLong,1,RedLong10,M,22,22
Long-life,RedLong,1,RedLong10,F,27,32
Long-life,RedLong,1,RedLong10,F,30,30
Long-life,RedLong,1,RedLong10,M,23,22
Long-life,RedLong,1,RedLong10,F,21,35
Long-life,RedLong,1,RedLong10,M,22,22
Long-life,RedLong,1,RedLong10,M,23,22
Long-life,RedLong,1,RedLong10,M,21,21
Long-life,RedLong,1,RedLong10,M,22,24
Long-life,RedLong,1,RedLong10,M,23,21
Long-life,RedLong,1,RedLong10,M,24,7
Long-life,RedLong,1,RedLong10,M,22,22
Long-life,RedLong,1,RedLong10,F,22,23
Long-life,RedLong,1,RedLong10,M,22,21
Long-life,RedLong,1,RedLong11,F,21,27
Long-life,RedLong,1,RedLong11,F,22,34
Long-life,RedLong,1,RedLong11,M,21,20
Long-life,RedLong,1,RedLong11,F,25,29
Long-life,RedLong,1,RedLong11,F,22,33
Long-life,RedLong,1,RedLong11,M,22,22
Long-life,RedLong,1,RedLong11,F,23,35
Long-life,RedLong,1,RedLong11,F,21,32
Long-life,RedLong,1,RedLong11,F,23,30
Long-life,RedLong,1,RedLong11,M,22,21
Long-life,RedLong,1,RedLong11,M,21,24
Long-life,RedLong,1,RedLong11,F,22,26
Long-life,RedLong,1,RedLong11,F,21,32
Long-life,RedLong,1,RedLong11,M,22,23
Long-life,RedLong,1,RedLong11,M,23,22
Long-life,RedLong,1,RedLong11,M,23,25
Long-life,RedLong,1,RedLong11,F,23,32
Long-life,RedLong,1,RedLong11,M,21,23
Long-life,RedLong,1,RedLong11,M,23,23
Long-life,RedLong,1,RedLong11,F,21,31
Long-life,RedLong,1,RedLong11,M,23,25
Long-life,RedLong,1,RedLong11,F,25,33
Long-life,RedLong,1,RedLong11,F,23,38
Long-life,RedLong,1,RedLong11,M,21,23
Long-life,RedLong,1,RedLong11,M,22,23
Long-life,RedLong,1,RedLong11,M,21,23
Long-life,RedLong,1,RedLong11,M,21,19
Long-life,RedLong,1,RedLong11,M,21,22
Long-life,RedLong,1,RedLong11,F,23,30
Long-life,RedLong,1,RedLong11,F,21,29
Long-life,RedLong,1,RedLong11,M,23,21
Long-life,RedLong,1,RedLong12,M,21,21
Long-life,RedLong,1,RedLong12,F,22,32
Long-life,RedLong,1,RedLong12,M,22,22
Long-life,RedLong,1,RedLong12,F,21,33
Long-life,RedLong,1,RedLong12,F,23,36
Long-life,RedLong,1,RedLong12,M,23,23
Long-life,RedLong,1,RedLong12,M,22,20
Long-life,RedLong,1,RedLong12,M,22,25
Long-life,RedLong,1,RedLong12,M,23,23
Long-life,RedLong,1,RedLong12,F,23,30
Long-life,RedLong,1,RedLong12,M,20,19
Long-life,RedLong,1,RedLong12,M,21,17
Long-life,RedLong,1,RedLong12,M,22,19
Long-life,RedLong,1,RedLong12,F,24,25
Long-life,RedLong,1,RedLong12,M,22,20
Long-life,RedLong,1,RedLong12,M,21,21
Long-life,RedLong,1,RedLong12,M,21,17
Long-life,RedLong,1,RedLong12,F,21,34
Long-life,RedLong,1,RedLong12,M,21,19
Long-life,RedLong,1,RedLong12,F,22,33
Long-life,RedLong,1,RedLong12,M,22,22
Long-life,RedLong,1,RedLong12,F,23,31
Long-life,RedLong,1,RedLong12,F,21,40
Long-life,RedLong,1,RedLong12,F,23,29
Long-life,RedLong,1,RedLong12,M,21,28
Long-life,RedLong,1,RedLong12,M,22,22
Long-life,RedLong,1,RedLong12,M,23,23
Long-life,RedLong,1,RedLong12,F,21,32
Long-life,RedLong,1,RedLong13,F,25,27
Long-life,RedLong,1,RedLong13,F,25,32
Long-life,RedLong,1,RedLong13,F,23,40
Long-life,RedLong,1,RedLong13,M,23,24
Long-life,RedLong,1,RedLong13,M,21,25
Long-life,RedLong,1,RedLong13,F,24,29
Long-life,RedLong,1,RedLong13,F,25,40
Long-life,RedLong,1,RedLong13,F,22,38
Long-life,RedLong,1,RedLong13,M,23,21
Long-life,RedLong,1,RedLong13,M,23,23
Long-life,RedLong,1,RedLong13,M,23,29
Long-life,RedLong,1,RedLong13,F,24,31
Long-life,RedLong,1,RedLong13,M,22,26
Long-life,RedLong,1,RedLong13,M,23,27
Long-life,RedLong,1,RedLong13,F,23,34
Long-life,RedLong,1,RedLong13,F,23,40
Long-life,RedLong,1,RedLong13,F,25,35
Long-life,RedLong,1,RedLong13,F,24,39
Long-life,RedLong,1,RedLong13,F,23,32
Long-life,RedLong,1,RedLong13,M,24,27
Long-life,RedLong,1,RedLong13,F,24,33
Long-life,RedLong,1,RedLong13,F,23,33
Long-life,RedLong,1,RedLong13,F,22,27
Long-life,RedLong,1,RedLong13,M,23,16
Long-life,RedLong,1,RedLong13,M,27,22
Long-life,RedLong,1,RedLong13,F,24,37
Long-life,RedLong,1,RedLong13,M,22,28
Long-life,RedLong,1,RedLong13,M,23,19
Long-life,RedLong,1,RedLong13,F,23,32
Long-life,RedLong,1,RedLong13,M,22,26
Long-life,RedLong,1,RedLong13,F,22,33
Long-life,RedLong,1,RedLong13,F,24,29
Long-life,RedLong,1,RedLong13,F,24,39
Long-life,RedLong,1,RedLong13,F,23,28
Long-life,RedLong,1,RedLong13,M,22,28
Long-life,RedLong,1,RedLong13,M,21,21
Long-life,RedLong,1,RedLong13,M,22,28
Long-life,RedLong,1,RedLong13,M,22,27
Long-life,RedLong,1,RedLong13,F,22,37
Long-life,RedLong,1,RedLong13,F,21,40
Long-life,RedLong,1,RedLong13,F,23,36
Long-life,RedLong,1,RedLong13,F,23,30
Long-life,RedLong,1,RedLong13,F,23,36
Long-life,RedLong,1,RedLong13,F,24,41
Long-life,RedLong,1,RedLong13,F,21,30
Long-life,RedLong,1,RedLong13,F,23,25
Long-life,RedLong,1,RedLong14,M,21,26
Long-life,RedLong,1,RedLong14,M,30,22
Long-life,RedLong,1,RedLong14,M,21,21
Long-life,RedLong,1,RedLong14,F,24,32
Long-life,RedLong,1,RedLong14,F,25,31
Long-life,RedLong,1,RedLong14,F,22,28
Long-life,RedLong,1,RedLong14,F,23,31
Long-life,RedLong,1,RedLong14,M,42,4
Long-life,RedLong,1,RedLong14,F,31,25
Long-life,RedLong,1,RedLong14,M,22,14
Long-life,RedLong,1,RedLong14,M,21,23
Long-life,RedLong,1,RedLong14,M,22,18
Long-life,RedLong,1,RedLong14,M,21,23
Long-life,RedLong,1,RedLong14,F,24,37
Long-life,RedLong,1,RedLong14,F,22,30
Long-life,RedLong,1,RedLong14,F,21,22
Long-life,RedLong,1,RedLong14,M,20,20
Long-life,RedLong,1,RedLong14,F,31,22
Long-life,RedLong,1,RedLong14,M,21,21
Long-life,RedLong,1,RedLong14,M,21,21
Long-life,RedLong,1,RedLong14,M,22,20
Long-life,RedLong,1,RedLong14,M,22,20
Long-life,RedLong,1,RedLong14,F,22,26
Long-life,RedLong,1,RedLong14,M,24,14
Long-life,RedLong,1,RedLong14,F,22,35
Long-life,RedLong,1,RedLong14,F,21,36
Long-life,RedLong,1,RedLong14,M,28,17
Long-life,RedLong,1,RedLong14,M,21,21
Long-life,RedLong,1,RedLong14,M,21,21
Long-life,RedLong,1,RedLong14,M,21,21
Long-life,RedLong,1,RedLong14,M,21,18
Long-life,RedLong,1,RedLong14,M,23,16
Long-life,RedLong,1,RedLong14,F,23,30
Long-life,RedLong,1,RedLong14,F,22,27
Long-life,RedLong,1,RedLong14,M,21,21
Long-life,RedLong,1,RedLong14,M,21,21
Long-life,RedLong,1,RedLong14,M,21,17
Long-life,RedLong,1,RedLong14,M,21,21
Long-life,RedLong,1,RedLong14,F,21,31
Long-life,RedLong,1,RedLong14,M,26,17
Long-life,RedLong,1,RedLong14,F,22,27
Long-life,RedLong,1,RedLong14,F,42,5
Long-life,RedLong,1,RedLong15,M,23,19
Long-life,RedLong,1,RedLong15,F,21,23
Long-life,RedLong,1,RedLong15,M,24,26
Long-life,RedLong,1,RedLong15,M,21,17
Long-life,RedLong,1,RedLong15,M,21,22
Long-life,RedLong,1,RedLong15,F,23,31
Long-life,RedLong,1,RedLong15,F,21,28
Long-life,RedLong,1,RedLong15,F,22,34
Long-life,RedLong,1,RedLong15,M,22,23
Long-life,RedLong,1,RedLong15,F,22,24
Long-life,RedLong,1,RedLong15,M,20,22
Long-life,RedLong,1,RedLong15,M,21,20
Long-life,RedLong,1,RedLong15,F,22,24
Long-life,RedLong,1,RedLong15,M,21,15
Long-life,RedLong,1,RedLong15,F,23,30
Long-life,RedLong,1,RedLong15,M,21,21
Long-life,RedLong,1,RedLong15,M,21,27
Long-life,RedLong,1,RedLong15,M,23,25
Long-life,RedLong,1,RedLong15,F,21,39
Long-life,RedLong,1,RedLong15,M,23,25
Long-life,RedLong,1,RedLong15,M,22,16
Long-life,RedLong,1,RedLong15,F,23,31
Long-life,RedLong,1,RedLong15,F,23,30
Long-life,RedLong,1,RedLong15,F,23,32
Long-life,RedLong,1,RedLong15,M,22,19
Long-life,RedLong,1,RedLong15,M,23,25
Long-life,RedLong,1,RedLong15,M,21,29
Long-life,RedLong,1,RedLong15,F,23,36
Long-life,RedLong,1,RedLong15,F,22,30
Long-life,RedLong,1,RedLong15,F,23,24
Long-life,RedLong,1,RedLong15,M,21,26
Long-life,RedLong,1,RedLong15,M,22,23
Long-life,RedLong,1,RedLong15,F,24,29
Long-life,RedLong,1,RedLong15,M,21,27
Long-life,RedLong,1,RedLong15,F,23,33
Long-life,RedLong,1,RedLong15,M,21,16
Long-life,RedLong,1,RedLong15,M,21,21
Long-life,RedLong,1,RedLong15,M,21,25
Long-life,RedLong,1,RedLong15,F,21,22
Long-life,RedLong,1,RedLong16,F,23,32
Long-life,RedLong,1,RedLong16,M,22,27
Long-life,RedLong,1,RedLong16,F,21,34
Long-life,RedLong,1,RedLong16,M,24,23
Long-life,RedLong,1,RedLong16,F,22,31
Long-life,RedLong,1,RedLong16,M,22,21
Long-life,RedLong,1,RedLong16,F,21,21
Long-life,RedLong,1,RedLong16,M,21,24
Long-life,RedLong,1,RedLong16,F,22,32
Long-life,RedLong,1,RedLong16,M,22,18
Long-life,RedLong,1,RedLong16,M,21,25
Long-life,RedLong,1,RedLong16,M,21,23
Long-life,RedLong,1,RedLong16,M,22,23
Long-life,RedLong,1,RedLong16,F,23,30
Long-life,RedLong,1,RedLong16,M,21,18
Long-life,RedLong,1,RedLong16,F,23,31
Long-life,RedLong,1,RedLong16,F,23,29
Long-life,RedLong,1,RedLong16,M,21,25
Long-life,RedLong,1,RedLong16,M,21,22
Long-life,RedLong,1,RedLong16,F,23,30
Long-life,RedLong,1,RedLong16,M,22,26
Long-life,RedLong,1,RedLong16,F,22,33
Long-life,RedLong,1,RedLong16,M,23,21
Long-life,RedLong,1,RedLong16,M,21,29
Long-life,RedLong,1,RedLong16,F,22,34
Long-life,RedLong,1,RedLong16,M,22,22
Long-life,RedLong,1,RedLong16,F,23,37
Long-life,RedLong,1,RedLong16,F,22,35
Long-life,RedLong,1,RedLong16,F,23,32
Long-life,RedLong,1,RedLong16,M,21,29
Long-life,RedLong,1,RedLong16,M,23,26
Long-life,RedLong,1,RedLong16,F,21,37
Long-life,RedLong,1,RedLong16,F,23,40
Long-life,RedLong,1,RedLong16,F,22,33
Long-life,RedLong,1,RedLong16,F,23,33
Long-life,RedLong,1,RedLong16,M,21,21
Long-life,RedLong,1,RedLong16,M,23,14
Long-life,RedLong,1,RedLong16,M,21,24
Long-life,RedLong,1,RedLong16,M,21,23
Long-life,RedLong,1,RedLong16,M,21,25
Long-life,RedLong,1,RedLong16,M,21,23
Long-life,RedLong,1,RedLong16,F,23,30
Long-life,RedLong,1,RedLong17,F,23,29
Long-life,RedLong,1,RedLong17,F,23,26
Long-life,RedLong,1,RedLong17,M,21,15
Long-life,RedLong,1,RedLong17,F,22,22
Long-life,RedLong,1,RedLong17,M,23,17
Long-life,RedLong,1,RedLong17,M,24,20
Long-life,RedLong,1,RedLong17,M,21,18
Long-life,RedLong,1,RedLong17,F,21,22
Long-life,RedLong,1,RedLong17,M,21,22
Long-life,RedLong,1,RedLong17,M,23,15
Long-life,RedLong,1,RedLong17,M,20,18
Long-life,RedLong,1,RedLong17,M,23,20
